TERMINALNO,TIME,TRIP_ID,LONGITUDE,LATITUDE,DIRECTION,HEIGHT,SPEED,CALLSTATE,Y
5,1483155780,25,114.224754,30.604776,207,31.028511,12.08,0,0
5,1483172340,26,114.262596,30.580301,332,27.107422,0.21,0,0
5,1483154160,27,114.289131,30.602354,110,35.58374,1.79,0,0
5,1483172280,28,114.263176,30.579258,328,26.744385,2.86,0,0
5,1483172220,28,114.263603,30.577789,3,24.917786,4.13,0,0
5,1483159860,29,114.201622,30.547966,7,31.239552,1.07,0,0
5,1483159800,29,114.201225,30.547777,65,30.699411,0.9,0,0
5,1481791440,30,114.30352,30.616011,46,15.211477,5.13,0,0
5,1481791380,30,114.302727,30.617388,181,29.551331,3.65,0,0
5,1481791320,30,114.304169,30.617714,208,54.027527,0.23,0,0
5,1481793120,31,114.306412,30.613434,181,30.858887,1.42,0,0
5,1481793660,31,114.292953,30.605621,222,27.488342,5.55,0,0
5,1481791920,32,114.307198,30.614899,137,21.987976,0,0,0
5,1481791860,32,114.307213,30.614962,204,21.83639,1.22,0,0
5,1481793600,33,114.295036,30.606165,297,19.611969,2.18,0,0
5,1481793420,33,114.299927,30.604113,300,34.937866,3.46,0,0
5,1481791500,34,114.305031,30.615091,165,15.807112,4.1,0,0
5,1481793360,35,114.301361,30.605629,206,24.769531,2.85,0,0
5,1481793300,35,114.30217,30.606949,213,24.090698,1.95,0,0
5,1481793240,35,114.303482,30.609106,208,31.518799,5.62,0,0
5,1481793780,35,114.289368,30.602001,223,24.649109,4.65,0,0
5,1481793180,35,114.304726,30.611172,213,46.029785,4.97,0,0
5,1481791800,36,114.307877,30.615986,216,21.789902,3.16,0,0
5,1481791740,36,114.307816,30.616117,39,21.230801,5.56,0,0
5,1481793720,37,114.290901,30.603785,225,19.036987,4.08,0,0
5,1480489020,38,114.212395,30.607199,20,28.158758,8.67,0,0
5,1480489140,38,114.213104,30.608675,7,27.08164,0,0,0
5,1480489200,38,114.21312,30.609613,300,27.823818,7.33,0,0
5,1480489260,38,114.207436,30.610239,266,28.044544,4.18,0,0
5,1480490700,39,114.207108,30.610094,355,25.758545,1.94,0,0
5,1480490760,39,114.21151,30.6094,103,-3.630463,5.6,0,0
5,1480490820,39,114.212914,30.609146,85,-8.640503,0,0,0
5,1480491000,39,114.216713,30.608999,96,-1.151764,11.59,0,0
5,1480491060,39,114.224083,30.608374,90,31.971069,13.7,0,0
5,1480491120,39,114.227592,30.607742,39,36.078308,7.04,0,0
5,1480491180,39,114.228401,30.608213,70,26.184875,0.85,0,0
5,1480491240,39,114.229179,30.608458,71,27.544006,0.79,0,0
5,1480491360,39,114.230629,30.608925,72,27.070374,1.75,0,0
5,1480491420,39,114.232277,30.609184,79,30.588318,2.03,0,0
5,1480491480,39,114.233345,30.609415,75,31.513916,2.48,0,0
5,1480491540,39,114.234756,30.609806,68,28.41449,2.27,0,0
5,1480491600,39,114.235878,30.610193,62,22.250977,4.41,0,0
5,1480491660,39,114.23764,30.611151,58,22.276886,0,0,0
5,1480491720,39,114.239548,30.612093,58,25.468994,1.31,0,0
5,1480491780,39,114.241165,30.612944,60,21.464447,3.9,0,0
5,1480491840,39,114.242554,30.613628,60,24.128235,2.63,0,0
5,1480491900,39,114.244591,30.614635,58,25.371094,9.33,0,0
5,1480492020,39,114.260574,30.61944,73,21.112549,11.61,0,0
5,1480492080,39,114.267441,30.621313,67,32.647522,12.32,0,0
5,1480492140,39,114.274719,30.623882,64,30.184326,11.29,0,0
5,1480492200,39,114.27874,30.625465,63,26.452637,7.68,0,0
5,1480492260,39,114.282631,30.626808,85,28.305908,4.67,0,0
5,1480492320,39,114.288864,30.623295,123,28.253784,15.46,0,0
5,1480492380,39,114.296265,30.61948,122,23.368591,10.54,0,0
5,1480492440,39,114.300285,30.617193,124,20.648254,10.12,0,0
5,1480492500,39,114.303391,30.615259,127,32.40564,6.3,0,0
5,1480492560,39,114.303688,30.614397,37,25.463013,6.24,0,0
5,1480492620,39,114.305168,30.61618,24,29.954895,4.93,0,0
5,1480492680,39,114.308365,30.619755,122,19.012543,2.93,0,0
5,1480492740,39,114.309357,30.618046,219,20.427185,5.34,0,0
5,1480492800,39,114.307213,30.615217,208,16.34845,9.69,0,0
5,1480497120,40,114.306778,30.614559,225,13.772034,1.5,0,0
5,1480497180,40,114.306152,30.614285,303,28.235352,0.24,0,0
5,1480497240,40,114.305008,30.614883,297,23.817963,4.29,0,0
5,1480497300,40,114.303253,30.614296,221,19.112335,4.03,0,0
5,1480497360,40,114.300987,30.611685,207,23.918304,6.16,0,0
5,1480497420,40,114.298897,30.608803,211,23.539246,8.76,0,0
5,1480497480,40,114.295029,30.603733,222,23.095856,12.26,0,0
5,1480497540,40,114.28981,30.599405,230,11.143402,10.8,0,0
5,1480497600,40,114.28804,30.600588,326,22.484467,3.59,0,0
5,1480497660,40,114.28891,30.602016,32,18.15683,1.63,0,0
5,1480497720,40,114.289162,30.602671,248,25.354431,0.18,0,0
5,1480489080,41,114.212936,30.608381,21,27.497232,5.14,0,0
5,1480462320,42,114.290436,30.60327,40,31.900696,4.18,0,0
5,1480462440,42,114.293709,30.606508,45,31.606445,4.84,0,0
5,1480462500,42,114.296227,30.605436,152,21.214294,4.72,0,0
5,1480462560,42,114.29821,30.604923,117,26.104675,3.5,0,0
5,1480462620,42,114.300453,30.604244,28,29.996582,2.93,0,0
5,1480462680,42,114.301842,30.606478,29,37.522766,3.69,0,0
5,1480462740,42,114.303444,30.609047,110,34.152527,2.99,0,0
5,1480462800,42,114.304642,30.609163,37,31.753906,0,0,0
5,1480462860,42,114.304749,30.609165,11,34.375732,0,0,0
5,1480463040,42,114.306221,30.613382,83,36.047302,3.12,0,0
5,1480463100,42,114.306801,30.613871,348,22.803101,3.32,0,0
5,1480463160,42,114.306961,30.614477,72,24.274109,0.63,0,0
5,1480463220,42,114.306862,30.613892,150,23.547482,0,0,0
5,1480463280,42,114.305916,30.612989,198,19.747002,2.42,0,0
5,1480463340,42,114.304138,30.610292,207,19.970896,4.45,0,0
5,1480463400,42,114.301575,30.609703,220,18.799629,4.17,0,0
5,1480463460,42,114.300041,30.607536,210,20.169323,3.06,0,0
5,1480463520,42,114.298615,30.605461,218,20.918173,5.54,0,0
5,1480463580,42,114.296776,30.60519,204,18.936804,0.69,0,0
5,1480463640,42,114.294792,30.603798,237,18.391956,2.42,0,0
5,1480487880,43,114.200096,30.54842,303,22.740936,7.1,0,0
5,1480487940,43,114.198257,30.550446,31,20.895538,5.76,0,0
5,1480488000,43,114.200531,30.554283,22,31.327698,12.45,0,0
5,1480488060,43,114.203995,30.562647,19,37.361694,16,0,0
5,1480488120,43,114.20768,30.571238,24,35.988098,15.07,0,0
5,1480488180,43,114.210381,30.574745,38,28.128418,4.43,0,0
5,1480488240,43,114.213326,30.578081,34,29.340881,10.01,0,0
5,1480488300,43,114.218849,30.582163,50,37.445984,14.61,0,0
5,1480488360,43,114.222565,30.586458,34,28.082031,6.38,0,0
5,1480488420,43,114.222893,30.587158,25,35.399475,0,0,0
5,1480488480,43,114.222633,30.588028,307,17.574249,7.37,0,0
5,1480488540,43,114.220367,30.59004,315,14.060669,6.95,0,0
5,1480488600,43,114.219856,30.590475,314,23.767365,0,0,0
5,1480488660,43,114.218178,30.592184,317,22.099518,3.22,0,0
5,1480488720,43,114.216652,30.594503,341,24.307983,8.18,0,0
5,1480488780,43,114.215607,30.599585,7,15.534821,0,0,0
5,1480488840,43,114.214752,30.599857,257,29.872803,9.39,0,0
5,1480488900,43,114.209801,30.599945,287,30.170288,0,0,0
5,1480488960,43,114.210365,30.602655,18,28.145388,9.23,0,0
5,1483102260,44,114.378304,30.690989,288,18.475157,11.94,0,0
5,1483102560,44,114.325867,30.685467,241,28.455452,17.389999,0,0
5,1483102860,44,114.290985,30.660618,196,18.861034,17.610001,0,0
5,1483102800,44,114.293243,30.668467,259,15.526348,11.7,0,0
5,1483103460,44,114.291481,30.600714,226,16.10964,12.39,0,0
5,1483102740,44,114.297508,30.668682,244,16.224913,14.66,0,0
5,1483103820,44,114.28907,30.602526,71,16.620991,1.06,0,0
5,1483102080,44,114.395157,30.702709,201,26.128136,24.280001,0,0
5,1483103400,44,114.297356,30.606453,210,21.866184,13.38,0,0
5,1483102320,44,114.370911,30.695248,292,19.470905,20.799999,0,0
5,1483103340,44,114.300789,30.611549,221,17.099842,9.04,0,0
5,1483102020,44,114.397995,30.713791,184,18.102522,14.38,0,0
5,1483103520,44,114.289017,30.599384,326,14.415055,1.87,0,0
5,1483103580,44,114.288162,30.600552,312,13.386704,2.82,0,0
5,1483101960,44,114.398239,30.717342,173,12.616087,0.8,0,0
5,1483102620,44,114.316391,30.678986,229,42.105595,19.889999,0,0
5,1483102380,44,114.356956,30.696409,267,18.941286,22.82,0,0
5,1483102980,44,114.28231,30.641994,210,34.311031,21.860001,0,0
5,1483103640,44,114.289085,30.601784,281,13.280595,0,0,0
5,1483103700,44,114.288963,30.601912,316,15.840417,0.62,0,0
5,1483103760,44,114.288849,30.602123,2,16.054665,0.28,0,0
5,1483102680,44,114.306992,30.672688,243,17.893248,18.030001,0,0
5,1483102200,44,114.382172,30.687906,283,16.778337,8.77,0,0
5,1483103040,44,114.280922,30.633049,164,27.667629,14.79,0,0
5,1483103100,44,114.285194,30.625677,126,28.063097,16.27,0,0
5,1483103160,44,114.294357,30.620502,118,24.141523,17.4,0,0
5,1483103220,44,114.301132,30.616795,112,17.277891,8.15,0,0
5,1483103280,44,114.303009,30.614904,158,17.78216,6.71,0,0
5,1483102440,44,114.345512,30.694731,247,23.331633,19.200001,0,0
5,1483102500,44,114.335045,30.689772,241,18.795485,17.26,0,0
5,1483102920,44,114.288223,30.651833,195,29.692844,16.440001,0,0
5,1483102140,44,114.386742,30.691027,220,28.708553,21.93,0,0
5,1480550400,45,114.282478,30.627178,245,30.671021,2.76,0,0
5,1480550520,45,114.277512,30.62505,244,28.197388,5.01,0,0
5,1480550580,45,114.275139,30.624113,243,26.185791,2.21,0,0
5,1480550640,45,114.271866,30.622877,248,27.276794,4.88,0,0
5,1480550700,45,114.271034,30.62257,270,21.193939,1.78,0,0
5,1480550760,45,114.268265,30.621664,248,24.70105,12.35,0,0
5,1480550820,45,114.265923,30.620832,249,32.58783,3.87,0,0
5,1480550880,45,114.263962,30.620356,248,30.76532,5.77,0,0
5,1480550940,45,114.260818,30.619678,255,10.130157,7.34,0,0
5,1480551060,45,114.245232,30.615108,240,21.798615,13.45,0,0
5,1480551120,45,114.239014,30.611942,240,25.411072,10.34,0,0
5,1480551180,45,114.232025,30.609251,257,21.937439,12.89,0,0
5,1480551240,45,114.225121,30.605417,207,27.12085,16.200001,0,0
5,1480551300,45,114.223503,30.597418,166,29.547302,17.370001,0,0
5,1480551360,45,114.223305,30.58864,207,44.79364,13.92,0,0
5,1480551420,45,114.220398,30.583536,220,25.954834,2.32,0,0
5,1480551480,45,114.218758,30.58234,239,26.960022,1.26,0,0
5,1480551540,45,114.217285,30.58156,239,25.574402,1.41,0,0
5,1480551600,45,114.215065,30.580111,216,28.138245,6.63,0,0
5,1480551660,45,114.211586,30.576174,218,23.208923,7.95,0,0
5,1480551720,45,114.207008,30.56996,200,24.177246,17.08,0,0
5,1480551780,45,114.203362,30.561352,200,32.007324,17.360001,0,0
5,1480553220,46,114.20153,30.547192,45,30.629944,0.16,0,0
5,1480553340,46,114.201485,30.547211,245,21.593109,0.26,0,0
5,1480553460,46,114.201027,30.547119,223,19.907715,1.62,0,0
5,1480553520,46,114.200752,30.547607,29,20.874329,1.32,0,0
5,1480553580,46,114.201485,30.548929,29,33.326416,8,0,0
5,1480553640,46,114.202606,30.550758,76,34.145264,2.24,0,0
5,1480553700,46,114.204826,30.550777,94,29.778992,0.77,0,0
5,1480555620,47,114.203606,30.553816,308,38.22345,6.57,0,0
5,1480555680,47,114.204712,30.555187,108,32.393188,0,0,0
5,1480556940,48,114.205299,30.554867,280,37.2453,4.13,0,0
5,1480557000,48,114.204651,30.555162,75,35.657654,2.12,0,0
5,1480557060,48,114.204567,30.553406,117,32.67572,6.7,0,0
5,1480557120,48,114.204651,30.551853,207,33.224182,6.15,0,0
5,1480557180,48,114.204414,30.550627,44,43.550476,1.15,0,0
5,1480551840,49,114.200317,30.554369,204,25.13916,9.09,0,0
5,1480551900,49,114.197479,30.550041,216,23.441864,7.42,0,0
5,1480552020,49,114.199532,30.548498,124,16.147919,9.82,0,0
5,1480552080,49,114.200554,30.546936,116,31.714111,2.25,0,0
5,1480552140,49,114.201744,30.547073,96,43.31189,0.71,0,0
5,1480552200,49,114.2015,30.547161,308,50.095215,0,0,0
5,1480552260,49,114.2015,30.547161,308,50.874939,0,0,0
5,1480552320,49,114.2015,30.547161,309,50.785889,0,0,0
5,1480550460,49,114.280724,30.626373,245,30.769104,3.21,0,0
5,1480550040,49,114.303986,30.615507,288,21.079163,0,0,0
5,1480550100,49,114.303368,30.615812,304,17.288452,1.16,0,0
5,1480550160,49,114.302414,30.616346,303,19.559143,7.44,0,0
5,1480549980,49,114.305992,30.614378,312,15.519226,3.9,0,0
5,1480549920,49,114.3069,30.61467,206,13.383881,1.2,0,0
5,1480549860,49,114.307983,30.616369,215,16.446747,9.78,0,0
5,1480549800,49,114.308937,30.619373,117,24.622803,7.58,0,0
5,1480549740,49,114.305557,30.616566,38,37.693298,14.32,0,0
5,1480549680,49,114.300827,30.611198,12,24.056396,3.37,0,0
5,1480549620,49,114.299911,30.609938,36,25.614807,1.15,0,0
5,1480549560,49,114.299324,30.609249,31,15.538361,2.9,0,0
5,1480549500,49,114.29792,30.606892,31,5.795959,12.71,0,0
5,1480549440,49,114.296066,30.605707,115,8.18399,0.43,0,0
5,1480549380,49,114.2957,30.605862,117,14.289612,4.53,0,0
5,1480549320,49,114.293076,30.605759,39,29.991638,3.58,0,0
5,1480549260,49,114.291054,30.60405,38,33.901306,1.73,0,0
5,1480549200,49,114.290428,30.603153,34,26.648926,0.56,0,0
5,1480550220,49,114.298004,30.618683,302,17.742493,10.07,0,0
5,1480550280,49,114.290825,30.622404,301,23.565033,15.55,0,0
5,1480550340,49,114.283424,30.626997,319,31.428955,9.42,0,0
5,1481708880,50,114.302895,30.614071,222,32.065491,2.75,0,0
5,1481708820,50,114.304298,30.615639,217,34.275818,0.92,0,0
5,1481708760,50,114.304375,30.615717,210,30.260071,0.5,0,0
5,1481708700,50,114.304611,30.615984,220,23.389313,0,0,0
5,1481708640,50,114.30468,30.616062,209,32.123291,2.92,0,0
5,1481696880,51,114.198982,30.549057,298,28.490784,6.95,0,0
5,1481696940,51,114.197929,30.549826,45,3.36969,0,0,0
5,1481697060,51,114.198715,30.550993,5,14.289764,4.46,0,0
5,1481697120,51,114.200394,30.553839,55,30.709656,3.25,0,0
5,1481697180,51,114.2024,30.558796,25,40.135315,12.36,0,0
5,1481697240,51,114.205215,30.56555,20,49.416687,13.74,0,0
5,1481697300,51,114.208664,30.572752,35,35.527588,13.7,0,0
5,1481697360,51,114.211617,30.576151,38,30.102966,9.03,0,0
5,1481697420,51,114.215401,30.580387,42,25.097778,10.21,0,0
5,1481697480,51,114.221664,30.5849,25,24.003357,17.07,0,0
5,1481697540,51,114.224556,30.593964,346,30.374023,16.280001,0,0
5,1481697600,51,114.22393,30.603172,26,28.807434,13.05,0,0
5,1481697660,51,114.225121,30.605288,26,23.347809,3.24,0,0
5,1481697720,51,114.226044,30.606667,34,13.789104,3.13,0,0
5,1481697780,51,114.22657,30.607201,40,17.409897,0,0,0
5,1481697840,51,114.227333,30.607801,54,17.939859,2.76,0,0
5,1481697900,51,114.228943,30.608492,71,15.971498,3.81,0,0
5,1481697960,51,114.230309,30.608828,75,14.898811,4.56,0,0
5,1481698020,51,114.232185,30.609211,78,14.856457,5.29,0,0
5,1481698080,51,114.23494,30.609926,64,16.073246,5.24,0,0
5,1481698140,51,114.236534,30.610615,55,17.219095,1.09,0,0
5,1481698200,51,114.238266,30.611429,62,16.808651,3.88,0,0
5,1481698260,51,114.240448,30.612604,59,13.711075,2.16,0,0
5,1481698320,51,114.242432,30.613621,62,12.489328,2.12,0,0
5,1481698380,51,114.244484,30.614614,57,12.13962,9.3,0,0
5,1481698500,51,114.25885,30.618931,71,-0.428972,4.52,0,0
5,1481698560,51,114.260925,30.619476,74,3.322223,3.23,0,0
5,1481698620,51,114.26606,30.620752,71,12.254316,9.69,0,0
5,1481698680,51,114.268105,30.621584,65,14.335448,3.85,0,0
5,1481698740,51,114.270248,30.622234,67,14.55966,2.27,0,0
5,1481698800,51,114.27253,30.623001,68,13.318295,4.95,0,0
5,1481698860,51,114.275986,30.624329,65,14.080604,5.6,0,0
5,1481698920,51,114.278404,30.625368,65,14.694092,6.97,0,0
5,1481698980,51,114.284775,30.625803,123,17.455996,11.52,0,0
5,1481699040,51,114.291176,30.621998,121,17.947094,13.81,0,0
5,1481699100,51,114.297501,30.618797,124,5.822971,9.53,0,0
5,1481699160,51,114.301659,30.616461,122,6.045477,4.95,0,0
5,1481699220,51,114.302887,30.616013,317,5.957204,2.09,0,0
5,1481699280,51,114.30275,30.617434,356,6.521197,2.08,0,0
5,1481699340,51,114.302971,30.617567,77,7.160902,0,0,0
5,1481699400,51,114.303192,30.617765,23,7.224571,0.37,0,0
5,1481708400,52,114.303162,30.617599,293,27.565063,0.97,0,0
5,1481708460,52,114.303047,30.617674,101,23.288727,1.22,0,0
5,1481708520,52,114.304428,30.617798,82,21.469116,1.06,0,0
5,1481708580,52,114.304771,30.616581,126,38.743103,1.51,0,0
5,1481709300,53,114.289093,30.602652,271,10.869742,2.01,0,0
5,1481709240,53,114.289108,30.602179,39,12.732661,1.23,0,0
5,1481709180,53,114.288162,30.600922,45,12.185497,3.74,0,0
5,1481709120,53,114.28894,30.599258,333,13.267172,3.75,0,0
5,1481709060,53,114.293068,30.602072,226,21.512634,11.14,0,0
5,1481709000,54,114.297783,30.607212,210,25.081848,11.31,0,0
5,1481708940,54,114.300644,30.611233,201,26.833313,4.99,0,0
5,1480988220,55,114.296196,30.605648,121,19.637573,6.61,0,0
5,1480988280,55,114.299202,30.608994,28,11.888275,6.38,0,0
5,1480988340,55,114.300934,30.611176,25,20.379316,7.22,0,0
5,1480988400,55,114.303726,30.614559,37,19.938488,8.2,0,0
5,1480988460,55,114.303314,30.615683,303,19.802431,7.25,0,0
5,1480988520,55,114.30278,30.616459,34,27.325466,0.45,0,0
5,1480988580,55,114.302841,30.616482,110,27.373505,0,0,0
5,1480988640,55,114.302856,30.616386,180,27.001373,0,0,0
5,1480988700,55,114.302826,30.61635,179,26.821072,0,0,0
5,1480988760,55,114.303123,30.616152,121,27.582872,0,0,0
5,1480987860,55,114.289055,30.602016,-1,88.577942,-1,0,0
5,1480988100,55,114.29171,30.604713,86,7.084656,7.74,0,0
5,1480988160,55,114.294373,30.606327,126,-14.855835,5.45,0,0
5,1480414320,56,114.222519,30.586908,24,37.754448,14.19,0,0
5,1480414380,56,114.223991,30.595909,346,33.704136,19.4,0,0
5,1480414440,56,114.223724,30.60294,26,34.225395,4.78,0,0
5,1480414500,56,114.224327,30.603977,31,35.139057,1.89,0,0
5,1480414560,56,114.224915,30.604948,27,33.280495,4.03,0,0
5,1480414620,56,114.225975,30.606592,34,35.95237,0,0,0
5,1480416600,56,114.289276,30.602598,317,17.107428,0.93,0,0
5,1480416540,56,114.288956,30.601831,326,16.42087,0,0,0
5,1480416480,56,114.28804,30.600716,341,16.571468,2.59,0,0
5,1480416420,56,114.289558,30.599268,228,18.210169,10.46,0,0
5,1480416360,56,114.295593,30.604311,220,26.366159,13.96,0,0
5,1480416300,56,114.299789,30.610064,233,24.487387,9.44,0,0
5,1480416240,56,114.302162,30.6131,217,25.079872,8.62,0,0
5,1480416060,56,114.302917,30.615274,52,26.415154,1.09,0,0
5,1480415940,56,114.303001,30.615362,200,24.793703,0,0,0
5,1480415880,56,114.300705,30.616962,123,23.569899,9.53,0,0
5,1480415820,56,114.295006,30.620155,119,26.597605,15.21,0,0
5,1480415760,56,114.287094,30.62438,126,32.867764,14.69,0,0
5,1480415700,56,114.280945,30.626364,68,35.910633,9.8,0,0
5,1480415640,56,114.276474,30.624554,64,36.123169,5.38,0,0
5,1480415580,56,114.273117,30.623266,60,34.626045,5.83,0,0
5,1480415520,56,114.270729,30.622341,78,34.242275,3.48,0,0
5,1480415460,56,114.267952,30.621489,68,35.382618,8.56,0,0
5,1480415400,56,114.263412,30.620165,73,25.250214,10.91,0,0
5,1480415280,56,114.24556,30.615204,60,31.115633,13.36,0,0
5,1480415220,56,114.243004,30.613926,61,32.151379,2.19,0,0
5,1480415160,56,114.240898,30.612877,59,33.512943,2.59,0,0
5,1480415100,56,114.239555,30.61219,59,33.5051,1.61,0,0
5,1480415040,56,114.237938,30.611412,60,35.522865,5.59,0,0
5,1480414980,56,114.236084,30.610453,61,36.32589,0,0,0
5,1480414920,56,114.234474,30.609755,68,34.295963,5.58,0,0
5,1480414860,56,114.23175,30.609142,66,33.704456,4.09,0,0
5,1480414800,56,114.23085,30.608957,75,33.703476,7.91,0,0
5,1480414740,56,114.229294,30.608643,11,34.459053,0,0,0
5,1480414680,56,114.227821,30.608067,58,36.169167,3.94,0,0
5,1480413480,56,114.201164,30.547239,276,20.50296,0.31,0,0
5,1480413300,56,114.20163,30.547083,302,117.702576,0.55,0,0
5,1480413360,56,114.201622,30.547182,204,34.91333,1.24,0,0
5,1480413540,56,114.200493,30.547085,294,19.014656,1.67,0,0
5,1480413660,56,114.200493,30.548281,307,20.056091,6.43,0,0
5,1480413720,56,114.198784,30.551174,30,20.97753,8.67,0,0
5,1480413780,56,114.200424,30.55422,22,21.304634,9.17,0,0
5,1480413840,56,114.202354,30.5588,19,35.275414,7.79,0,0
5,1480413900,56,114.205032,30.56521,19,39.8204,14.81,0,0
5,1480413960,56,114.207497,30.57099,20,30.961622,5.55,0,0
5,1480414020,56,114.20813,30.572138,29,32.77763,1.54,0,0
5,1480414080,56,114.208939,30.57321,35,37.45956,1.47,0,0
5,1480414140,56,114.210182,30.574577,38,38.077538,2.87,0,0
5,1480414200,56,114.212051,30.576683,37,37.217262,8.84,0,0
5,1480414260,56,114.21624,30.580992,58,31.195326,10.54,0,0
5,1479888420,57,114.198235,30.550659,29,8.207941,9.11,0,0
5,1479888360,57,114.196335,30.546953,306,7.886855,3.6,0,0
5,1479888300,57,114.19957,30.545267,256,6.808594,5.51,0,0
5,1480636140,58,114.306725,30.614111,27,18.794678,3.69,0,0
5,1480636260,58,114.306427,30.613401,164,16.43576,2.99,0,0
5,1480636320,58,114.304634,30.61124,210,38.053528,5.35,0,0
5,1480636380,58,114.302414,30.610224,280,27.274109,1.66,0,0
5,1480636440,58,114.300224,30.607901,215,44.575745,3.8,0,0
5,1480636500,58,114.298721,30.605505,207,52.791931,5.29,0,0
5,1480636560,58,114.296951,30.605425,221,25.254517,2.81,0,0
5,1480636620,58,114.295364,30.604204,228,39.974487,3.36,0,0
5,1480636680,58,114.294159,30.604107,16,31.832092,1.08,0,0
5,1480636800,58,114.293404,30.604406,270,38.468201,0.29,0,0
5,1480636080,58,114.30648,30.613285,119,27.891418,3,0,0
5,1480636020,58,114.304779,30.614182,122,30.582153,1.1,0,0
5,1480636860,58,114.291214,30.60421,310,29.800781,4.24,0,0
5,1480636920,58,114.289238,30.601849,220,30.950317,1.7,0,0
5,1480647180,59,114.254051,30.623207,70,11.653107,6.81,0,0
5,1480635960,60,114.302963,30.613396,39,27.18573,2.47,0,0
5,1480635900,60,114.30143,30.611706,46,24.331055,4.82,0,0
5,1480635840,60,114.300064,30.610018,28,22.063049,3.51,0,0
5,1480635780,61,114.298958,30.608393,28,35.617432,5.18,0,0
5,1480647240,62,114.258408,30.624119,68,11.149811,6.28,0,0
5,1480647300,62,114.262573,30.625189,72,13.342102,8.24,0,0
5,1480635720,63,114.297035,30.605703,30,31.911377,3.87,0,0
5,1480635660,63,114.294716,30.606211,114,23.343048,4.24,0,0
5,1480635600,63,114.292587,30.605228,42,27.574097,6.16,0,0
5,1480647360,64,114.269432,30.627024,72,24.887512,11.45,0,0
5,1480647420,64,114.276237,30.628632,91,58.220215,12.98,0,0
5,1480647540,64,114.30072,30.634634,73,89.603943,20.559999,0,0
5,1480647600,64,114.31295,30.637199,74,32.836548,21.209999,0,0
5,1480647660,64,114.326286,30.641932,56,31.706482,26.780001,0,0
5,1480647720,64,114.339088,30.65769,25,29.206116,43.009998,0,0
5,1480647780,64,114.345375,30.683634,354,41.571899,53.25,0,0
5,1480647840,64,114.337532,30.711782,357,51.528564,53.48,0,0
5,1480648020,64,114.333038,30.792248,336,54.574585,50.18,0,0
5,1480636200,65,114.306969,30.614422,67,16.375397,0.17,0,0
5,1480648800,66,114.606171,30.993238,63,36.822571,29.49,0,0
5,1480648860,66,114.617607,30.999607,50,48.648254,15.97,0,0
5,1480648920,66,114.625092,31.004959,50,49.590942,15.39,0,0
5,1480649160,66,114.630608,31.00902,46,19.243866,11.58,0,0
5,1480649220,66,114.64006,31.015503,49,25.347839,20.08,0,0
5,1480649280,66,114.654671,31.02408,60,49.273315,36.200001,0,0
5,1480649340,66,114.678268,31.036028,60,39.074951,47.59,0,0
5,1480649400,66,114.706886,31.048883,62,46.72113,52.689999,0,0
5,1480650480,67,114.98465,31.188187,69,70.913589,19.110001,0,0
5,1480650540,67,114.992393,31.187452,92,87.81163,15.72,0,0
5,1480650600,67,114.995438,31.186419,185,85.76162,12.25,0,0
5,1480650660,67,114.997391,31.183067,95,76.349098,7.9,0,0
5,1480650720,67,115.00412,31.182699,96,67.991692,11.28,0,0
5,1480665540,68,115.024368,31.179754,288,41.635376,5.57,0,0
5,1480665600,68,115.023872,31.179939,281,53.596069,0,0,0
5,1480665660,68,115.023506,31.179571,189,43.595093,4.24,0,0
5,1480665720,68,115.022766,31.176409,196,69.878174,4.49,0,0
5,1480665780,68,115.020645,31.176781,295,45.178101,4.95,0,0
5,1480665840,68,115.019409,31.177292,276,49.358154,0.37,0,0
5,1480665960,68,115.019196,31.17737,282,66.9505,0.37,0,0
5,1481782920,69,114.20063,30.547804,148,18.794922,0,0,0
5,1481782980,69,114.202118,30.55014,31,32.425354,4.72,0,0
5,1481783040,69,114.204491,30.550621,41,24.862671,1.47,0,0
5,1481783100,69,114.205101,30.552635,34,16.965149,0.95,0,0
5,1481783160,69,114.203796,30.55385,312,15.982483,2.66,0,0
5,1481783220,69,114.204636,30.555166,94,13.774841,0.71,0,0
5,1481783280,69,114.204758,30.555195,123,18.562988,0.69,0,0
5,1481784180,70,114.200478,30.554075,18,11.54184,6.62,0,0
5,1481784240,70,114.20237,30.558708,20,31.445801,13.35,0,0
5,1481784300,70,114.205551,30.566206,19,37.086731,15.08,0,0
5,1481784360,70,114.208237,30.57214,29,28.823303,0.74,0,0
5,1481784420,70,114.209251,30.573486,36,27.83429,3.52,0,0
5,1481784480,70,114.210533,30.574938,36,23.468597,7.84,0,0
5,1481784540,70,114.213188,30.577963,38,29.949585,8.4,0,0
5,1481784600,70,114.219002,30.582401,58,30.063293,17.08,0,0
5,1481784660,70,114.224205,30.589865,30,38.081848,15.65,0,0
5,1481785200,70,114.236305,30.610504,59,31.333557,6.31,0,0
5,1481785680,70,114.276909,30.624767,65,29.640808,12.32,0,0
5,1481785620,70,114.268967,30.621817,68,30.324402,14.67,0,0
5,1481785560,70,114.259911,30.619249,74,21.449402,14.64,0,0
5,1481785500,70,114.250374,30.616806,71,18.381927,13.39,0,0
5,1481785440,70,114.243858,30.614298,62,23.801727,5.34,0,0
5,1481785380,70,114.24202,30.613443,61,27.811646,4.99,0,0
5,1481785320,70,114.240295,30.612572,58,26.153687,5.47,0,0
5,1481785260,70,114.23793,30.611361,59,27.751587,7.17,0,0
